intento_id,usuario_id,evento_id,zona,cantidad
56266,u7395,4,Luneta,1
56267,u32213,3,General,3
56268,u6836,4,Luneta,4
56269,u33197,3,VIP,3
56270,u6833,5,Mesa VIP,4
56271,u22298,4,Balcon,4
56272,u44287,1,General,2
56273,u892,2,Norte,4
56274,u38315,5,General,1
56275,u33103,5,Mesa VIP,4
56276,u38884,4,Luneta,4
56277,u46783,2,Norte,4
56278,u24717,5,General,4
56279,u43969,3,VIP,3
56280,u18681,2,Norte,1
56281,u46964,3,VIP,4
56282,u8912,4,Luneta,1
56283,u5380,4,Balcon,1
56284,u45527,5,General,1
56285,u3756,3,VIP,1
56286,u20702,2,Preferencial,3
56287,u22231,2,Norte,4
56288,u3393,4,Balcon,2
56289,u10976,5,Mesa VIP,2
56290,u12787,4,Balcon,2
56291,u13855,5,Mesa VIP,3
56292,u34940,4,Luneta,3
56293,u48564,2,Sur,1
56294,u22640,3,General,4
56295,u27762,4,Balcon,2
56296,u33327,1,Platinum,4
56297,u10172,2,Sur,1
56298,u20937,1,VIP,3
56299,u33967,4,Balcon,1
56300,u25113,3,General,1
56301,u42627,4,Balcon,3
56302,u48016,3,VIP,2
56303,u17445,5,General,1
56304,u17688,3,General,3
56305,u12869,2,Preferencial,1
56306,u29937,5,General,1
56307,u47406,1,VIP,1
56308,u15548,5,Mesa VIP,2
56309,u15952,4,Luneta,1
56310,u33635,2,Sur,3
56311,u41161,5,Mesa VIP,3
56312,u41931,3,General,4
56313,u18135,3,General,3
56314,u29521,2,Preferencial,3
56315,u39798,1,Platinum,1
56316,u24835,1,Platinum,4
56317,u791,2,Sur,1
56318,u19609,2,Preferencial,1
56319,u22308,3,VIP,2
56320,u17046,5,General,1
56321,u12390,3,VIP,4
56322,u45064,5,General,2
56323,u475,5,Mesa VIP,2
56324,u26271,5,General,1
56325,u40414,1,General,1
56326,u32356,4,Luneta,2
56327,u32561,1,VIP,3
56328,u38275,5,General,4
56329,u412,1,Platinum,3
56330,u36555,2,Norte,2
56331,u35001,1,Platinum,4
56332,u11991,3,General,4
56333,u10132,4,Luneta,3
56334,u8181,1,VIP,3
56335,u44177,2,Norte,2
56336,u49810,1,Platinum,1
56337,u27493,2,Preferencial,4
56338,u32433,5,Mesa VIP,3
56339,u14279,2,Norte,4
56340,u24304,1,VIP,3
56341,u46910,2,Sur,1
56342,u44497,2,Norte,1
56343,u21575,5,General,2
56344,u43620,1,Platinum,3
56345,u22812,1,General,3
56346,u44956,2,Preferencial,4
56347,u20125,1,General,2
56348,u45603,3,VIP,4
56349,u10508,4,Luneta,3
56350,u37394,2,Sur,3
56351,u28082,2,Preferencial,2
56352,u47293,4,Balcon,4
56353,u21786,1,VIP,3
56354,u37233,3,VIP,2
56355,u37945,5,Mesa VIP,1
56356,u26623,1,Platinum,3
56357,u34211,2,Norte,3
56358,u45567,1,Platinum,3
56359,u35078,3,General,1
56360,u46553,4,Luneta,1
56361,u13011,5,General,1
56362,u19805,1,VIP,3
56363,u43743,4,Luneta,4
56364,u10066,1,VIP,1
56365,u11773,2,Preferencial,1
56366,u20887,2,Norte,3
56367,u3772,5,General,2
56368,u9242,2,Preferencial,1
56369,u20548,3,VIP,3
56370,u17505,4,Balcon,4
56371,u19098,4,Balcon,1
56372,u38785,3,General,1
56373,u4053,5,Mesa VIP,3
56374,u4864,1,VIP,2
56375,u13261,2,Norte,1
56376,u36058,4,Luneta,2
56377,u14470,3,General,2
56378,u4829,3,VIP,1
56379,u49373,5,General,4
56380,u31824,1,Platinum,3
56381,u41793,3,VIP,1
56382,u6232,2,Sur,3
56383,u16926,2,Sur,2
56384,u34320,5,General,2
56385,u38392,3,General,4
56386,u4421,4,Luneta,1
56387,u6449,1,VIP,2
56388,u14771,1,General,1
56389,u44488,1,VIP,1
56390,u7664,2,Preferencial,3
56391,u2344,2,Sur,2
56392,u21862,3,General,1
56393,u40087,2,Preferencial,3
56394,u13540,1,Platinum,2
56395,u1023,5,Mesa VIP,3
56396,u45622,3,VIP,4
56397,u31554,4,Balcon,3
56398,u9506,1,General,3
56399,u32471,3,General,4
56400,u14999,5,General,1
56401,u46416,3,VIP,3
56402,u6811,2,Norte,2
56403,u20800,5,General,2
56404,u6187,1,Platinum,3
56405,u38179,5,Mesa VIP,4
56406,u48234,4,Balcon,2
56407,u48792,5,Mesa VIP,1
56408,u21779,4,Balcon,4
56409,u13656,5,Mesa VIP,2
56410,u13027,2,Preferencial,2
56411,u48383,2,Sur,1
56412,u15339,1,General,3
56413,u3027,5,Mesa VIP,4
56414,u13236,5,Mesa VIP,2
56415,u7228,5,Mesa VIP,1
56416,u25035,5,Mesa VIP,2
56417,u16089,4,Balcon,2
56418,u33767,5,Mesa VIP,4
56419,u44543,3,General,1
56420,u28629,1,Platinum,1
56421,u37231,5,Mesa VIP,1
56422,u46601,1,Platinum,4
56423,u8286,2,Norte,3
56424,u4288,1,VIP,1
56425,u32597,5,General,3
56426,u7966,3,VIP,2
56427,u16954,5,General,4
56428,u22383,5,General,2
56429,u6760,2,Preferencial,3
56430,u8049,4,Balcon,1
56431,u40354,5,General,2
56432,u12870,5,General,2
56433,u31091,1,General,4
56434,u21401,2,Preferencial,1
56435,u31834,1,VIP,4
56436,u28703,3,VIP,2
56437,u36634,1,VIP,4
56438,u26068,4,Balcon,1
56439,u31132,1,Platinum,2
56440,u14266,1,Platinum,4
56441,u29796,4,Luneta,4
56442,u15173,5,General,1
56443,u2393,4,Balcon,1
56444,u14418,3,VIP,2
56445,u48526,2,Preferencial,3
56446,u11487,3,General,1
56447,u14608,5,General,3
56448,u40334,2,Sur,2
56449,u2924,2,Preferencial,4
56450,u18799,1,Platinum,4
56451,u22155,4,Luneta,1
56452,u39635,4,Balcon,2
56453,u8010,3,General,1
56454,u45607,1,Platinum,3
56455,u45086,1,General,1
56456,u44424,2,Preferencial,3
56457,u43624,3,VIP,1
56458,u7810,4,Balcon,3
56459,u40167,2,Sur,3
56460,u21728,3,VIP,3
56461,u43511,3,VIP,4
56462,u28198,4,Luneta,3
56463,u41833,5,General,2
56464,u5715,5,General,4
56465,u43074,5,General,4
56466,u20076,3,General,1
56467,u1495,5,General,1
56468,u24395,1,Platinum,1
56469,u4634,1,VIP,4
56470,u27096,2,Norte,3
56471,u24652,3,VIP,2
56472,u1477,5,Mesa VIP,3
56473,u1020,4,Balcon,3
56474,u22142,3,General,1
56475,u24302,3,General,4
56476,u49904,5,General,1
56477,u39816,2,Norte,2
56478,u39292,5,General,3
56479,u41171,4,Luneta,3
56480,u13359,2,Sur,2
56481,u23669,3,General,2
56482,u37456,2,Sur,2
56483,u34728,2,Norte,3
56484,u7924,5,Mesa VIP,2
56485,u14404,3,VIP,3
56486,u26850,4,Balcon,4
56487,u41928,2,Sur,1
56488,u21714,5,Mesa VIP,4
56489,u17364,4,Balcon,3
56490,u9909,2,Preferencial,3
56491,u6092,4,Luneta,2
56492,u450,1,General,1
56493,u22766,4,Luneta,2
56494,u28126,2,Preferencial,1
56495,u37908,5,Mesa VIP,3
56496,u46096,4,Luneta,3
56497,u22733,4,Luneta,1
56498,u49216,1,Platinum,3
56499,u12681,2,Preferencial,2
56500,u9252,5,Mesa VIP,1
56501,u31280,4,Balcon,4
56502,u46568,4,Balcon,4
56503,u37498,1,General,2
56504,u9370,1,General,4
56505,u4953,2,Sur,1
56506,u15897,4,Luneta,2
56507,u4961,1,Platinum,3
56508,u26702,1,VIP,3
56509,u41435,3,VIP,4
56510,u45367,5,General,1
56511,u30051,4,Luneta,2
56512,u41042,2,Sur,1
56513,u41176,3,VIP,4
56514,u49630,5,General,1
56515,u30979,1,VIP,4
56516,u38559,2,Norte,2
56517,u35196,3,General,2
56518,u10399,2,Norte,3
56519,u41858,4,Luneta,4
56520,u27002,2,Preferencial,3
56521,u23982,1,VIP,3
56522,u3588,2,Sur,4
56523,u23089,2,Preferencial,2
56524,u22003,3,VIP,4
56525,u45043,5,Mesa VIP,3
56526,u1624,4,Balcon,1
56527,u43439,1,Platinum,3
56528,u12269,1,General,1
56529,u45911,1,General,3
56530,u35515,3,General,1
56531,u580,4,Balcon,4
56532,u18291,3,VIP,4
56533,u30486,1,VIP,2
56534,u14083,3,VIP,3
56535,u44153,4,Balcon,2
56536,u20904,3,General,2
56537,u37480,2,Preferencial,2
56538,u10607,2,Sur,1
56539,u20368,1,General,3
56540,u17803,3,General,3
56541,u10486,4,Luneta,4
56542,u30632,4,Balcon,1
56543,u20232,3,VIP,3
56544,u22175,1,VIP,3
56545,u19144,3,General,1
56546,u35918,4,Luneta,4
56547,u42924,1,General,1
56548,u21982,1,VIP,4
56549,u42919,5,General,4
56550,u43376,3,General,3
56551,u46463,1,General,3
56552,u45721,5,Mesa VIP,1
56553,u45914,1,Platinum,1
56554,u37870,3,General,3
56555,u24809,3,VIP,2
56556,u10159,5,Mesa VIP,1
56557,u26682,2,Preferencial,3
56558,u49776,3,VIP,4
56559,u45764,5,Mesa VIP,4
56560,u14244,1,Platinum,2
56561,u1535,1,VIP,4
56562,u30461,2,Norte,4
56563,u41392,2,Preferencial,4
56564,u36145,3,VIP,1
56565,u49302,3,VIP,2
56566,u20559,5,Mesa VIP,2
56567,u43303,3,VIP,1
56568,u13421,1,Platinum,1
56569,u31245,4,Balcon,4
56570,u9510,2,Norte,3
56571,u41843,3,VIP,3
56572,u47966,2,Norte,1
56573,u36349,3,VIP,1
56574,u7074,5,General,4
56575,u23408,2,Sur,3
56576,u10416,4,Luneta,3
56577,u28276,3,General,1
56578,u36275,2,Norte,1
56579,u31694,4,Luneta,4
56580,u34656,4,Luneta,1
56581,u39918,3,General,1
56582,u36104,5,Mesa VIP,2
56583,u21219,1,Platinum,1
56584,u13291,1,Platinum,2
56585,u33129,4,Luneta,3
56586,u36426,3,VIP,1
56587,u25396,5,Mesa VIP,4
56588,u49251,1,VIP,4
56589,u1922,1,Platinum,2
56590,u34803,1,Platinum,2
56591,u49419,3,General,2
56592,u11857,4,Balcon,4
56593,u42623,5,Mesa VIP,2
56594,u38483,1,Platinum,3
56595,u41799,4,Balcon,1
56596,u49256,2,Preferencial,4
56597,u8205,5,Mesa VIP,3
56598,u49777,2,Preferencial,3
56599,u20976,3,VIP,4
56600,u31506,3,VIP,4
56601,u43130,2,Norte,4
56602,u44586,4,Balcon,2
56603,u44128,5,Mesa VIP,2
56604,u8980,1,General,1
56605,u4856,2,Sur,3
56606,u37840,3,General,1
56607,u26881,5,General,3
56608,u32945,3,VIP,4
56609,u35079,5,Mesa VIP,2
56610,u15510,1,Platinum,4
56611,u33043,1,General,4
56612,u14529,3,General,1
56613,u37814,5,General,1
56614,u7685,2,Preferencial,3
56615,u48872,2,Norte,2
56616,u19151,3,VIP,1
56617,u27625,3,VIP,1
56618,u20420,2,Norte,1
56619,u22863,3,General,2
56620,u11866,4,Balcon,2
56621,u25169,5,General,2
56622,u3,3,General,4
56623,u31859,3,General,1
56624,u8773,3,General,2
56625,u117,2,Sur,2
56626,u39868,2,Norte,2
56627,u3868,1,VIP,2
56628,u20189,3,VIP,1
56629,u10659,1,Platinum,2
56630,u38356,1,General,2
56631,u25190,5,Mesa VIP,2
56632,u47539,5,General,2
56633,u40043,5,General,2
56634,u28098,4,Balcon,4
56635,u15174,1,Platinum,4
56636,u3388,5,General,1
56637,u38882,4,Luneta,4
56638,u33383,3,VIP,4
56639,u17391,4,Luneta,3
56640,u1388,2,Preferencial,4
56641,u8360,1,General,2
56642,u3838,3,VIP,3
56643,u27017,1,General,3
56644,u29158,2,Norte,3
56645,u11002,4,Luneta,1
56646,u25855,2,Preferencial,1
56647,u3958,2,Norte,4
56648,u38543,2,Preferencial,3
56649,u34694,3,VIP,3
56650,u47118,5,Mesa VIP,3
56651,u4104,1,Platinum,4
56652,u10000,2,Sur,3
56653,u36907,4,Balcon,3
56654,u12411,2,Norte,2
56655,u46444,4,Balcon,3
56656,u15412,4,Luneta,3
56657,u7113,5,Mesa VIP,3
56658,u35703,2,Norte,1
56659,u40067,4,Balcon,1
56660,u47631,3,General,4
56661,u33724,4,Luneta,2
56662,u25378,3,General,4
56663,u47897,1,Platinum,4
56664,u43376,1,VIP,3
56665,u33353,1,VIP,3
56666,u4411,2,Preferencial,2
56667,u20210,2,Sur,1
56668,u10802,5,Mesa VIP,3
56669,u10584,4,Balcon,3
56670,u38124,5,General,1
56671,u12088,1,Platinum,2
56672,u30342,5,Mesa VIP,1
56673,u14033,5,General,2
56674,u37231,2,Preferencial,3
56675,u35368,3,VIP,3
56676,u26430,5,General,3
56677,u34249,1,Platinum,1
56678,u28284,5,General,3
56679,u1574,4,Balcon,4
56680,u29939,4,Luneta,2
56681,u16409,2,Preferencial,2
56682,u5227,3,General,3
56683,u45930,1,Platinum,3
56684,u49730,3,VIP,2
56685,u9625,1,General,2
56686,u29030,4,Balcon,3
56687,u7263,5,Mesa VIP,1
56688,u1460,4,Luneta,2
56689,u40253,2,Norte,2
56690,u17714,2,Preferencial,2
56691,u10352,3,General,4
56692,u43328,4,Balcon,3
56693,u15251,4,Balcon,3
56694,u45169,1,Platinum,4
56695,u6905,5,General,2
56696,u28059,5,General,1
56697,u33642,1,Platinum,3
56698,u38404,5,General,2
56699,u22839,5,Mesa VIP,2
56700,u41552,5,General,4
56701,u48680,3,General,4
56702,u16674,4,Balcon,2
56703,u14283,4,Luneta,3
56704,u3978,1,General,3
56705,u20161,3,VIP,3
56706,u636,1,Platinum,4
56707,u44318,3,General,3
56708,u18271,3,VIP,2
56709,u22906,2,Sur,3
56710,u41552,2,Norte,1
56711,u49394,1,Platinum,2
56712,u17896,3,VIP,2
56713,u34907,3,VIP,2
56714,u25398,5,General,3
56715,u44247,4,Balcon,4
56716,u21467,2,Norte,4
56717,u45949,4,Luneta,3
56718,u48562,4,Balcon,3
56719,u21695,1,VIP,1
56720,u3984,3,VIP,1
56721,u27920,2,Sur,4
56722,u38468,1,General,1
56723,u49861,4,Balcon,1
56724,u47627,2,Norte,4
56725,u33929,5,General,3
56726,u42399,5,General,1
56727,u8234,5,Mesa VIP,4
56728,u38539,3,VIP,3
56729,u31632,3,General,1
56730,u25957,4,Balcon,4
56731,u7012,3,General,2
56732,u42941,3,General,1
56733,u47298,4,Balcon,3
56734,u31312,3,General,2
56735,u32001,3,VIP,2
56736,u3956,4,Balcon,1
56737,u19488,5,Mesa VIP,2
56738,u23027,4,Luneta,2
56739,u45869,3,General,1
56740,u23390,4,Balcon,4
56741,u4435,1,VIP,1
56742,u22136,2,Preferencial,4
56743,u46821,5,Mesa VIP,1
56744,u19466,4,Balcon,2
56745,u36010,2,Norte,3
56746,u39960,4,Balcon,1
56747,u13924,1,VIP,4
56748,u19236,3,General,4
56749,u45397,3,General,4
56750,u48354,2,Sur,4
56751,u35194,3,General,2
56752,u30559,4,Luneta,4
56753,u36597,5,Mesa VIP,1
56754,u1749,5,General,1
56755,u35404,5,General,3
56756,u10300,4,Balcon,4
56757,u42456,3,VIP,3
56758,u38720,4,Luneta,1
56759,u683,2,Preferencial,2
56760,u22369,2,Norte,1
56761,u14801,3,VIP,2
56762,u35261,5,General,1
56763,u29415,4,Luneta,1
56764,u20171,2,Norte,4
56765,u4925,5,Mesa VIP,3
56766,u7029,5,Mesa VIP,1
56767,u462,5,Mesa VIP,3
56768,u12538,4,Balcon,1
56769,u17340,3,General,3
56770,u19929,4,Balcon,3
56771,u15611,2,Norte,3
56772,u35987,1,Platinum,3
56773,u15631,4,Luneta,3
56774,u28982,4,Balcon,2
56775,u25144,2,Norte,1
56776,u954,4,Luneta,1
56777,u15020,1,Platinum,1
56778,u26622,1,Platinum,4
56779,u46358,3,General,2
56780,u29286,5,General,1
56781,u48800,4,Luneta,2
56782,u25069,2,Norte,4
56783,u47984,3,VIP,2
56784,u10342,3,General,4
56785,u11108,4,Balcon,1
56786,u18990,3,VIP,4
56787,u13848,2,Norte,3
56788,u46879,5,Mesa VIP,2
56789,u1530,5,Mesa VIP,4
56790,u25662,3,VIP,3
56791,u26677,4,Balcon,2
56792,u26519,3,VIP,1
56793,u48202,2,Sur,4
56794,u3805,5,General,4
56795,u6916,4,Luneta,4
56796,u22756,4,Balcon,4
56797,u28064,4,Balcon,2
56798,u33544,3,General,2
56799,u23689,3,General,4
56800,u37288,2,Sur,1
56801,u9314,5,Mesa VIP,4
56802,u9503,5,General,4
56803,u35943,1,VIP,2
56804,u24389,4,Balcon,1
56805,u1479,4,Luneta,1
56806,u9281,5,Mesa VIP,3
56807,u12860,1,Platinum,3
56808,u45850,2,Norte,2
56809,u4689,2,Preferencial,2
56810,u38163,5,General,2
56811,u17625,1,Platinum,3
56812,u11394,5,General,4
56813,u13732,3,VIP,2
56814,u24439,5,Mesa VIP,2
56815,u6276,5,Mesa VIP,4
56816,u41549,3,General,3
56817,u46035,3,General,2
56818,u11539,2,Norte,2
56819,u7163,2,Sur,3
56820,u29441,3,General,2
56821,u4186,3,VIP,3
56822,u13371,5,Mesa VIP,1
56823,u33520,2,Norte,2
56824,u44292,4,Luneta,1
56825,u34933,2,Sur,1
56826,u23223,5,Mesa VIP,1
56827,u5809,5,General,3
56828,u7206,5,Mesa VIP,1
56829,u40195,1,General,4
56830,u26496,1,Platinum,4
56831,u39085,2,Preferencial,4
56832,u30382,3,General,2
56833,u18943,5,Mesa VIP,1
56834,u4818,4,Luneta,3
56835,u48243,3,VIP,1
56836,u42875,1,VIP,3
56837,u32400,1,General,4
56838,u48912,5,Mesa VIP,3
56839,u5261,5,Mesa VIP,3
56840,u24400,2,Norte,2
56841,u6743,4,Balcon,4
56842,u48813,2,Sur,4
56843,u36716,5,General,2
56844,u8101,3,VIP,1
56845,u40861,1,General,1
56846,u24021,5,General,4
56847,u20011,2,Sur,2
56848,u27104,5,General,1
56849,u20465,3,VIP,2
56850,u38295,4,Balcon,4
56851,u42364,2,Norte,2
56852,u45064,3,VIP,1
56853,u46220,3,General,1
56854,u4337,2,Preferencial,4
56855,u19392,4,Balcon,1
56856,u31468,1,Platinum,2
56857,u46446,3,VIP,3
56858,u3509,4,Luneta,2
56859,u36278,3,General,3
56860,u37155,3,General,1
56861,u3432,1,Platinum,3
56862,u7765,3,General,3
56863,u736,1,General,1
56864,u13506,2,Norte,3
56865,u25835,2,Sur,1
56866,u21408,3,VIP,3
56867,u38844,2,Norte,3
56868,u37199,4,Balcon,3
56869,u27021,4,Luneta,2
56870,u32025,2,Norte,2
56871,u35863,4,Luneta,3
56872,u46559,3,General,1
56873,u49664,3,General,2
56874,u46904,1,General,2
56875,u30873,1,General,1
56876,u28892,2,Norte,4
56877,u1645,4,Luneta,3
56878,u20688,1,General,2
56879,u35685,4,Balcon,1
56880,u44220,1,Platinum,3
56881,u5418,5,Mesa VIP,4
56882,u2014,5,General,4
56883,u29271,4,Luneta,4
56884,u20042,4,Luneta,1
56885,u3366,5,Mesa VIP,1
56886,u21583,1,General,3
56887,u42959,3,General,3
56888,u6672,4,Balcon,4
56889,u5224,5,General,3
56890,u34614,2,Norte,2
56891,u16147,1,General,2
56892,u13146,3,VIP,2
56893,u16976,1,Platinum,4
56894,u514,4,Luneta,3
56895,u24728,2,Sur,3
56896,u34141,2,Preferencial,4
56897,u30675,3,General,4
56898,u40708,3,VIP,2
56899,u1006,1,General,1
56900,u17769,2,Preferencial,2
56901,u44258,2,Sur,4
56902,u31003,1,Platinum,1
56903,u13092,5,General,1
56904,u1056,1,VIP,3
56905,u2418,5,General,3
56906,u11388,5,Mesa VIP,2
56907,u39548,2,Sur,4
56908,u43871,5,Mesa VIP,4
56909,u28964,4,Luneta,2
56910,u44989,5,Mesa VIP,1
56911,u43340,2,Norte,2
56912,u37648,2,Sur,3
56913,u9011,4,Luneta,1
56914,u48399,3,VIP,1
56915,u36373,3,VIP,3
56916,u23418,1,Platinum,4
56917,u15895,5,Mesa VIP,4
56918,u6897,2,Sur,2
56919,u27387,1,VIP,2
56920,u35859,4,Balcon,2
56921,u18258,1,General,1
56922,u46818,4,Luneta,4
56923,u15063,3,VIP,1
56924,u36886,4,Luneta,4
56925,u33604,1,VIP,2
56926,u9372,2,Norte,3
56927,u14074,3,General,4
56928,u11950,3,General,3
56929,u26872,2,Preferencial,3
56930,u20857,5,Mesa VIP,2
56931,u37955,1,Platinum,2
56932,u47898,2,Preferencial,4
56933,u18518,2,Sur,4
56934,u2200,1,General,4
56935,u48726,1,Platinum,1
56936,u14608,5,General,1
56937,u21152,1,Platinum,2
56938,u7029,2,Sur,1
56939,u2861,2,Sur,2
56940,u28518,5,General,1
56941,u14854,3,General,3
56942,u27338,2,Sur,3
56943,u12607,5,General,4
56944,u31979,1,Platinum,1
56945,u16700,3,VIP,1
56946,u39943,1,General,1
56947,u22748,2,Preferencial,2
56948,u23228,3,General,3
56949,u7634,1,VIP,2
56950,u25129,3,VIP,3
56951,u17245,5,General,3
56952,u41394,1,VIP,2
56953,u37154,3,General,3
56954,u4189,5,General,3
56955,u24820,3,General,4
56956,u5646,3,General,4
56957,u46741,4,Luneta,3
56958,u20262,2,Norte,3
56959,u15436,4,Balcon,2
56960,u17211,2,Sur,1
56961,u31999,2,Norte,3
56962,u106,1,Platinum,1
56963,u46450,4,Luneta,2
56964,u11396,1,General,3
56965,u16005,4,Luneta,1
56966,u20046,2,Norte,1
56967,u13259,1,General,2
56968,u25478,2,Norte,2
56969,u12321,3,VIP,2
56970,u21061,5,Mesa VIP,3
56971,u36989,1,VIP,1
56972,u10406,2,Preferencial,4
56973,u21728,5,General,2
56974,u7442,4,Balcon,3
56975,u25404,5,General,3
56976,u28970,5,General,2
56977,u2755,3,General,1
56978,u19659,3,General,4
56979,u154,1,Platinum,4
56980,u20107,3,VIP,4
56981,u44804,1,General,3
56982,u7977,2,Sur,4
56983,u8369,3,General,4
56984,u29409,1,VIP,4
56985,u28215,2,Norte,1
56986,u22465,4,Balcon,1
56987,u13918,2,Norte,2
56988,u8288,5,Mesa VIP,3
56989,u28570,3,VIP,1
56990,u24335,3,VIP,2
56991,u42701,4,Luneta,1
56992,u34441,1,General,1
56993,u35244,4,Luneta,2
56994,u45147,5,Mesa VIP,3
56995,u5856,2,Sur,3
56996,u46002,1,Platinum,1
56997,u22055,5,Mesa VIP,1
56998,u6390,2,Norte,3
56999,u34392,2,Norte,4
57000,u15233,5,Mesa VIP,3
57001,u31333,2,Preferencial,2
57002,u7912,4,Balcon,2
57003,u28667,1,General,4
57004,u17191,1,General,4
57005,u27321,4,Luneta,1
57006,u1702,2,Norte,3
57007,u12405,1,General,4
57008,u20014,4,Balcon,3
57009,u36246,1,VIP,3
57010,u47706,4,Luneta,3
57011,u30380,4,Luneta,3
57012,u27982,5,Mesa VIP,2
57013,u15798,4,Luneta,4
57014,u47474,3,VIP,2
57015,u1354,4,Luneta,4
57016,u2729,4,Luneta,3
57017,u5030,4,Luneta,1
57018,u49446,5,Mesa VIP,1
57019,u6424,3,General,1
57020,u20039,1,VIP,3
57021,u24327,5,General,4
57022,u18072,1,Platinum,1
57023,u28196,4,Balcon,3
57024,u10462,4,Balcon,4
57025,u45135,4,Balcon,1
57026,u35351,1,Platinum,2
57027,u41619,4,Luneta,4
57028,u26369,2,Sur,2
57029,u31313,5,Mesa VIP,2
57030,u34528,1,Platinum,1
57031,u7114,1,VIP,4
57032,u18722,2,Preferencial,2
57033,u9871,2,Preferencial,2
57034,u19896,4,Balcon,1
57035,u33045,3,General,2
57036,u4681,2,Preferencial,3
57037,u7964,5,Mesa VIP,3
57038,u21253,1,Platinum,4
57039,u9396,3,VIP,1
57040,u6357,2,Norte,4
57041,u3311,3,General,3
57042,u13347,3,General,3
57043,u5900,4,Balcon,3
57044,u97,2,Norte,3
57045,u39393,5,Mesa VIP,1
57046,u39452,5,General,3
57047,u40712,2,Preferencial,1
57048,u31434,3,VIP,4
57049,u18536,5,General,4
57050,u33330,2,Norte,2
57051,u26626,2,Norte,2
57052,u14709,2,Preferencial,2
57053,u11700,3,General,1
57054,u49066,3,General,1
57055,u7333,1,Platinum,1
57056,u40960,5,General,2
57057,u46080,3,VIP,1
57058,u22125,1,Platinum,4
57059,u40894,2,Sur,1
57060,u24140,2,Sur,2
57061,u36225,3,VIP,4
57062,u680,2,Sur,4
57063,u24016,3,VIP,2
57064,u32537,1,General,2
57065,u22102,4,Luneta,2
57066,u12176,3,VIP,2
57067,u17653,1,VIP,2
57068,u43196,5,General,3
57069,u22888,2,Norte,3
57070,u49378,5,General,4
57071,u20160,5,Mesa VIP,3
57072,u5708,1,Platinum,2
57073,u30692,1,VIP,1
57074,u1634,2,Preferencial,4
57075,u26006,3,General,4
57076,u37584,5,Mesa VIP,2
57077,u46288,4,Luneta,1
57078,u33968,3,General,2
57079,u13681,2,Sur,1
57080,u25308,4,Luneta,4
57081,u17186,1,VIP,4
57082,u5189,3,General,1
57083,u10242,4,Balcon,4
57084,u49173,2,Norte,2
57085,u26371,3,VIP,2
57086,u45511,5,Mesa VIP,2
57087,u44950,5,General,3
57088,u920,1,VIP,3
57089,u17815,2,Norte,3
57090,u9114,3,VIP,1
57091,u46167,3,General,3
57092,u24504,2,Sur,4
57093,u7647,2,Norte,1
57094,u47189,1,Platinum,2
57095,u33135,4,Balcon,1
57096,u1174,4,Luneta,3
57097,u9324,1,VIP,3
57098,u3019,3,VIP,3
57099,u41669,2,Sur,4
57100,u39957,2,Preferencial,1
57101,u25235,4,Luneta,2
57102,u11047,1,VIP,3
57103,u45179,4,Balcon,4
57104,u19305,3,General,3
57105,u9823,3,General,2
57106,u1628,4,Luneta,1
57107,u24928,5,General,1
57108,u38589,4,Luneta,1
57109,u14884,2,Sur,3
57110,u46369,2,Preferencial,4
57111,u27811,2,Preferencial,3
57112,u17361,1,Platinum,4
57113,u23290,5,Mesa VIP,4
57114,u45310,3,VIP,1
57115,u8568,5,Mesa VIP,1
57116,u26374,3,VIP,2
57117,u47258,3,General,3
57118,u13062,3,General,4
57119,u10982,3,VIP,3
57120,u24040,1,Platinum,3
57121,u49334,5,General,2
57122,u16031,3,General,3
57123,u666,3,General,3
57124,u46033,4,Balcon,2
57125,u24226,1,Platinum,2
57126,u40771,4,Luneta,3
57127,u28765,1,VIP,4
57128,u5522,1,VIP,2
57129,u39986,2,Norte,1
57130,u32752,5,Mesa VIP,1
57131,u35937,3,General,1
57132,u44122,5,General,3
57133,u46283,4,Luneta,1
57134,u10204,3,General,3
57135,u13183,2,Norte,3
57136,u46640,5,Mesa VIP,4
57137,u31836,3,VIP,2
57138,u46554,4,Balcon,1
57139,u3705,3,General,1
57140,u3830,2,Norte,2
57141,u45577,5,General,3
57142,u26395,1,Platinum,1
57143,u16148,5,General,2
57144,u26637,4,Luneta,3
57145,u8991,1,Platinum,2
57146,u31465,1,Platinum,1
57147,u3457,1,Platinum,2
57148,u3173,2,Preferencial,4
57149,u5453,4,Balcon,1
57150,u36676,1,VIP,4
57151,u42217,4,Luneta,2
57152,u35613,2,Sur,4
57153,u19514,3,General,3
57154,u41416,5,Mesa VIP,1
57155,u4331,2,Sur,1
57156,u44126,1,Platinum,2
57157,u19977,3,General,4
57158,u6614,1,General,4
57159,u43727,3,VIP,3
57160,u41780,1,VIP,3
57161,u18867,3,VIP,4
57162,u24492,2,Preferencial,3
57163,u34606,5,Mesa VIP,4
57164,u48548,4,Luneta,4
57165,u33831,2,Sur,1
57166,u45594,4,Luneta,1
57167,u22009,5,General,2
57168,u6834,3,VIP,4
57169,u26692,3,General,3
57170,u43339,5,Mesa VIP,3
57171,u24614,3,General,1
57172,u35264,5,General,4
57173,u30515,4,Balcon,3
57174,u10534,2,Sur,1
57175,u1337,3,General,1
57176,u33165,2,Norte,4
57177,u37651,5,Mesa VIP,2
57178,u6664,2,Norte,4
57179,u46315,2,Preferencial,1
57180,u27686,1,Platinum,3
57181,u21316,2,Sur,2
